,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
2906,f__Rhodobacteraceae (UID3340), 84, 568, 330,505,62, 1,0, 0, 0,8.82,0.02,100.00,466,450,58,genus,0.65,0.63,0.29,0.66,4.32,0.65,0.41,True
2915, k__Bacteria (UID203),5449, 99,53, 78,19, 2,0, 0, 0, 34.59,3.77, 0.00,279,261,58,order,0.57,0.53,0.58,0.67,4.75,0.59,0.32,False
2919, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,269,268,38,kingdom,1.0,1.0,0.0,0.0,0.0,0.98,0.98,True
2928, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,205,202,12,genus,0.93,0.91,0.66,0.13,0.3,0.92,0.84,False
2967, root (UID1), 5656, 56,24, 53,3,0,0, 0, 0, 12.50,0.00, 0.00,236,215,6,genus,0.57,0.52,0.05,0.04,0.09,0.52,0.27,True
3024, root (UID1), 5656, 56,24, 52,4,0,0, 0, 0, 16.67,0.00, 0.00,313,300,55,class,0.89,0.86,0.16,0.26,0.72,0.55,0.47,True
3055,k__Archaea (UID2),207, 149, 107,136,11, 2,0, 0, 0,9.81,1.87,100.00,241,221,40,kingdom,1.0,0.92,0.01,0.05,0.1,0.59,0.54,True
3652, k__Bacteria (UID203),5449,104,58, 93,11, 0,0, 0, 0, 14.66,0.00, 0.00,501,496,27,genus,0.87,0.86,0.63,0.24,0.58,0.88,0.76,False
3701, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,258,256,28,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.94,True
4225, k__Bacteria (UID203),5449,104,58, 85,19, 0,0, 0, 0, 28.45,0.00, 0.00,346,326,9,class,0.9,0.85,0.02,0.07,0.16,0.5,0.43,True
5905,k__Archaea (UID2),207, 149, 107,132,11, 6,0, 0, 0, 12.15,4.67,83.33,213,190,16,kingdom,1.0,0.89,0.07,0.09,0.19,0.56,0.5,True
