,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
15927,k__Bacteria (UID203),5449,103,58,101,2,0,0,0, 0,1.88,0.00, 0.00,334,333,19,kingdom,1.0,1.0,0.0,0.0,0.0,0.98,0.98,True
1602, p__Euryarchaeota (UID3), 148, 188, 125, 26, 161, 1,0,0, 0, 81.33,0.80, 0.00,1582,1411,37,kingdom,1.0,0.89,0.12,0.09,0.2,0.58,0.52,True
16052,p__Euryarchaeota (UID3), 148, 188, 125,137,51, 0,0,0, 0, 23.54,0.00, 0.00,292,287,24,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
16128, k__Archaea (UID2),207, 149, 107,138,11, 0,0,0, 0,7.48,0.00, 0.00,294,286,28,kingdom,1.0,0.97,0.51,0.03,0.06,0.91,0.88,False
16275,p__Euryarchaeota (UID3), 148, 188, 125,112,76, 0,0,0, 0, 48.93,0.00, 0.00,1000,922,46,kingdom,1.0,0.92,0.11,0.03,0.06,0.64,0.59,True
16310,p__Euryarchaeota (UID3), 148, 188, 125, 23, 161, 4,0,0, 0, 82.93,2.67, 0.00,1631,1481,20,kingdom,1.0,0.91,0.06,0.08,0.18,0.58,0.52,True
16491,root (UID1), 5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,1323,1310,64,kingdom,1.0,0.99,0.0,0.0,0.0,0.93,0.92,True
16660,p__Euryarchaeota (UID3), 148, 188, 125, 24, 163, 1,0,0, 0, 83.60,0.80, 0.00,1489,1377,76,kingdom,1.0,0.92,0.28,0.05,0.1,0.63,0.58,True
16776, k__Archaea (UID2),207, 149, 107,125,24, 0,0,0, 0, 17.76,0.00, 0.00,332,318,10,kingdom,1.0,0.96,0.0,0.04,0.08,0.6,0.58,True
16906,k__Bacteria (UID203),5449,104,58, 83,21, 0,0,0, 0, 25.86,0.00, 0.00,262,244,21,phylum,0.94,0.88,0.11,0.04,0.09,0.51,0.45,True
1696, k__Bacteria (UID203),5449,104,58, 24,64, 16, 0,0, 0, 69.17,5.34, 6.25,1180,1128,205,phylum,0.96,0.92,0.98,0.04,0.09,0.61,0.57,False
17706,k__Bacteria (UID203),5449,104,58, 71,33, 0,0,0, 0, 43.97,0.00, 0.00,475,464,27,class,0.98,0.96,0.8,0.02,0.05,0.75,0.72,False
17782,p__Euryarchaeota (UID3), 148, 188, 125, 91,81, 16, 0,0, 0, 61.33,8.27,18.75,1161,1047,27,kingdom,1.0,0.9,0.08,0.09,0.2,0.56,0.5,True
18341,p__Euryarchaeota (UID3), 148, 188, 125, 75, 113, 0,0,0, 0, 51.60,0.00, 0.00,842,765,25,kingdom,1.0,0.91,0.04,0.08,0.18,0.6,0.54,True
19174,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,176,79,6,kingdom,1.0,0.45,0.0,0.03,0.05,0.37,0.17,True
19520, k__Bacteria (UID2569),434, 278, 186, 89, 184, 5,0,0, 0, 80.84,2.69,80.00,1253,1172,44,phylum,0.95,0.89,0.1,0.03,0.05,0.55,0.48,True
20583,root (UID1), 5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,182,181,12,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
21623, k__Archaea (UID2),207, 149, 107,139,10, 0,0,0, 0,0.72,0.00, 0.00,211,41,8,kingdom,1.0,0.19,0.0,0.27,0.65,0.35,0.07,True
23186,p__Euryarchaeota (UID3), 148, 188, 125, 52, 134, 2,0,0, 0, 66.53,1.60,50.00,1022,957,28,kingdom,1.0,0.94,0.04,0.06,0.14,0.61,0.57,True
24642,c__Deltaproteobacteria (UID3218), 61, 284, 169,181, 103, 0,0,0, 0, 25.15,0.00, 0.00,840,797,6,genus,0.92,0.87,0.01,0.23,0.56,0.75,0.65,True
25749,k__Bacteria (UID203),5449,104,58, 89,15, 0,0,0, 0, 21.55,0.00, 0.00,231,211,8,genus,0.48,0.44,0.08,0.18,0.45,0.48,0.21,True
2586, k__Bacteria (UID203),5449,103,57, 66,37, 0,0,0, 0, 54.39,0.00, 0.00,2288,2200,15,genus,0.95,0.91,0.05,0.25,0.6,0.74,0.67,True
26087, k__Archaea (UID2),207, 149, 107,137,12, 0,0,0, 0,4.57,0.00, 0.00,192,65,15,kingdom,1.0,0.34,0.0,0.2,0.47,0.47,0.16,True
2954,p__Cyanobacteria (UID2143), 129, 472, 368,227, 241, 4,0,0, 0, 48.80,1.09,75.00,1244,1223,231,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.94,True
2977, c__Gammaproteobacteria (UID4443),356, 451, 270, 25, 416, 10, 0,0, 0, 97.04,2.76, 0.00,4683,4424,35,class,0.93,0.88,0.04,0.09,0.21,0.59,0.51,True
298, o__Rhodospirillales (UID3754), 63, 336, 201, 8,325, 2,1,0, 0, 97.22,1.58, 0.00,3115,2883,51,class,0.94,0.87,0.06,0.2,0.51,0.58,0.5,True
3132,k__Bacteria (UID1452),924, 151, 101, 18, 133, 0,0,0, 0, 86.63,0.00, 0.00,1322,1181,17,phylum,0.78,0.7,0.01,0.7,3.28,0.45,0.31,True
35055,k__Bacteria (UID203),5449,104,58, 72,32, 0,0,0, 0, 37.15,0.00, 0.00,342,314,10,kingdom,1.0,0.92,0.0,0.03,0.06,0.44,0.41,True
3699,k__Bacteria (UID2565),2921,140,85, 6,134, 0,0,0, 0, 94.05,0.00, 0.00,3141,2891,28,phylum,0.92,0.85,0.06,0.11,0.27,0.53,0.45,True
4087,k__Bacteria (UID2565),2921,152,93, 19, 133, 0,0,0, 0, 96.77,0.00, 0.00,1858,1709,13,phylum,0.94,0.87,0.04,0.02,0.04,0.52,0.45,True
4800,s__algicola (UID2846), 47, 571, 303, 51, 516, 4,0,0, 0, 87.66,0.58, 0.00,1397,1353,19,family,0.91,0.88,0.04,0.08,0.17,0.62,0.55,True
4809, c__Deltaproteobacteria (UID3216), 83, 247, 155, 24, 219, 4,0,0, 0, 90.47,2.10, 0.00,3612,2849,284,class,0.73,0.57,0.06,0.37,1.35,0.46,0.26,True
5074,k__Bacteria (UID3187),2258,182, 112, 34, 146, 2,0,0, 0, 85.47,1.79, 0.00,3874,3251,135,class,0.78,0.65,0.21,0.21,0.55,0.5,0.33,True
51047,k__Bacteria (UID203),5449,102,56, 98,4,0,0,0, 0,7.14,0.00, 0.00,323,290,1,kingdom,1.0,0.9,0.0,0.0,0.0,0.51,0.45,True
5874,k__Archaea (UID2),207, 149, 107,139,10, 0,0,0, 0,0.72,0.00, 0.00,432,81,29,kingdom,1.0,0.19,0.0,0.16,0.37,0.35,0.07,True
6018,k__Bacteria (UID2982), 88, 230, 148, 9,216, 5,0,0, 0, 94.76,2.40,40.00,2973,2668,419,genus,0.47,0.42,0.41,0.35,1.12,0.6,0.25,True
6197,k__Bacteria (UID2569),434, 278, 186, 11, 263, 4,0,0, 0, 94.62,1.79,25.00,1474,1414,34,phylum,0.96,0.92,0.04,0.02,0.05,0.58,0.53,True
6257,k__Bacteria (UID1453),901, 171, 117, 40, 128, 3,0,0, 0, 70.43,1.23, 0.00,2473,2276,461,family,0.66,0.61,0.12,0.59,2.58,0.6,0.36,True
6304, c__Gammaproteobacteria (UID4761), 52, 693, 297, 43, 627, 23, 0,0, 0, 95.70,3.60,56.52,3836,3749,199,genus,0.9,0.88,0.11,0.09,0.2,0.84,0.74,True
7332,k__Bacteria (UID1453),901, 171, 117, 3,165, 3,0,0, 0, 97.86,2.14, 0.00,2478,2376,21,phylum,0.97,0.93,0.09,0.08,0.18,0.7,0.65,True
8779,k__Archaea (UID2),207, 149, 107,135,14, 0,0,0, 0,5.97,0.00, 0.00,235,85,15,kingdom,1.0,0.36,0.0,0.2,0.47,0.44,0.16,True
