,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
2598,k__Archaea (UID2),207, 149, 107,143,5,1,0, 0, 0,1.86,0.47, 0.00,577,155,71,kingdom,1.0,0.27,0.0,0.14,0.31,0.38,0.1,True
2608, k__Bacteria (UID203),5449,104,58, 81,23, 0,0, 0, 0, 33.45,0.00, 0.00,1754,1534,124,family,0.5,0.44,0.49,0.29,0.84,0.58,0.25,False
2632, k__Bacteria (UID203),5449,104,58, 86,16, 2,0, 0, 0, 30.17,3.45,50.00,783,767,122,class,0.98,0.96,0.36,0.03,0.06,0.82,0.79,True
2651,k__Archaea (UID2),207, 149, 107,131,11, 7,0, 0, 0,4.45,0.50, 0.00,256,83,16,kingdom,1.0,0.32,0.0,0.2,0.48,0.35,0.11,True
2664, k__Bacteria (UID203),5449,104,58, 87,16, 1,0, 0, 0, 27.59,1.72, 0.00,453,443,39,family,0.95,0.93,0.22,0.18,0.42,0.7,0.65,True
2675, k__Bacteria (UID203),5449,104,58, 89,15, 0,0, 0, 0, 18.97,0.00, 0.00,246,228,33,class,0.84,0.78,0.24,0.65,2.68,0.55,0.43,True
2680,k__Archaea (UID2),207, 149, 107,144,5,0,0, 0, 0,2.17,0.00, 0.00,265,92,50,kingdom,1.0,0.35,0.0,0.11,0.24,0.39,0.14,True
2697, k__Bacteria (UID203),5449,104,58, 72,30, 2,0, 0, 0, 49.14,3.45, 0.00,1867,1716,295,class,0.91,0.84,0.11,0.23,0.63,0.54,0.46,True
2699, k__Bacteria (UID203),5449,104,58, 66,37, 1,0, 0, 0, 55.17,1.72, 0.00,829,776,102,class,0.93,0.87,0.25,0.19,0.5,0.54,0.46,True
2708,f__Rhodobacteraceae (UID3340), 84, 568, 330,175, 378, 14, 1, 0, 0, 69.10,2.84,29.41,2147,2076,442,order,0.98,0.95,0.79,0.02,0.04,0.94,0.89,False
2728,k__Archaea (UID2),207, 149, 107,136,5,8,0, 0, 0,4.16,0.97, 0.00,367,90,20,kingdom,1.0,0.25,0.0,0.14,0.33,0.37,0.09,True
2731, k__Bacteria (UID203),5449,104,58,101,3,0,0, 0, 0,5.17,0.00, 0.00,298,276,75,genus,0.55,0.51,0.55,0.04,0.08,0.65,0.33,False
2752, k__Bacteria (UID203),5449,104,58, 85,19, 0,0, 0, 0, 30.17,0.00, 0.00,348,312,24,genus,0.54,0.48,0.1,0.49,1.2,0.55,0.27,True
2755, k__Bacteria (UID203),5449,104,58, 76,27, 0,1, 0, 0, 39.81,3.45, 0.00,988,947,79,class,0.94,0.9,0.2,0.08,0.18,0.63,0.57,True
2761, k__Bacteria (UID203),5449,104,58, 66,32, 4,2, 0, 0, 55.17, 12.07,40.00,1798,1656,66,class,0.93,0.86,0.22,0.06,0.12,0.6,0.51,True
2769, k__Bacteria (UID203),5449,104,58, 85,18, 1,0, 0, 0, 27.59,1.72, 0.00,266,265,9,phylum,1.0,1.0,1.0,0.06,0.14,0.78,0.78,False
2817, k__Bacteria (UID203),5449,104,58, 96,7,1,0, 0, 0, 13.79,1.72, 0.00,198,184,13,class,0.98,0.91,0.46,0.04,0.08,0.56,0.51,False
2818, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,456,220,28,phylum,0.88,0.43,0.01,0.41,1.6,0.41,0.17,True
2830, k__Bacteria (UID203),5449,104,58, 61,41, 2,0, 0, 0, 63.79,3.45,50.00,1590,1527,42,class,0.93,0.89,0.15,0.04,0.09,0.63,0.56,True
2919, root (UID1), 5656, 56,24, 54,2,0,0, 0, 0,8.33,0.00, 0.00,298,285,71,family,0.86,0.83,0.54,0.11,0.23,0.68,0.56,False
2931, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,216,204,43,order,0.91,0.86,1.0,0.04,0.09,0.71,0.61,False
3022, c__Gammaproteobacteria (UID4443),356, 451, 270,180, 238, 26, 7, 0, 0, 51.43,7.43, 2.13,893,848,38,class,0.89,0.85,0.05,0.12,0.29,0.53,0.45,True
3039, root (UID1), 5656, 56,24, 54,2,0,0, 0, 0,8.33,0.00, 0.00,265,206,33,phylum,0.78,0.6,0.05,0.64,3.34,0.45,0.27,True
3047, k__Bacteria (UID203),5449,104,58, 80,24, 0,0, 0, 0, 37.93,0.00, 0.00,756,733,79,family,0.92,0.89,0.07,0.08,0.18,0.62,0.55,True
3057,k__Archaea (UID2),207, 149, 107,142,7,0,0, 0, 0,2.16,0.00, 0.00,286,79,11,kingdom,1.0,0.28,0.0,0.06,0.13,0.38,0.1,True
3075, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,269,212,42,family,0.61,0.48,0.28,0.08,0.19,0.5,0.24,True
3091, k__Bacteria (UID203),5449,104,58,102,2,0,0, 0, 0,3.45,0.00, 0.00,324,310,21,family,0.95,0.91,0.43,0.07,0.16,0.85,0.77,True
3126, k__Bacteria (UID203),5449,102,58, 74,17, 11, 0, 0, 0, 39.66, 14.66, 0.00,758,731,28,class,0.9,0.87,0.05,0.12,0.27,0.52,0.45,True
3355, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,232,110,42,phylum,0.85,0.4,0.04,0.44,1.67,0.41,0.16,True
3376, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,655,294,73,kingdom,1.0,0.45,0.03,0.03,0.06,0.42,0.19,True
3399, k__Bacteria (UID203),5449,104,58, 68,33, 3,0, 0, 0, 53.45,5.17, 0.00,502,479,10,class,0.89,0.85,0.04,0.07,0.14,0.51,0.43,True
3403, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,242,211,39,family,0.59,0.51,0.3,0.2,0.54,0.55,0.28,True
3421, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,281,281,9,order,0.99,0.99,0.03,0.03,0.07,0.77,0.76,True
3616,k__Bacteria (UID2495),2993,143,89, 34, 108, 1,0, 0, 0, 70.68,0.07, 0.00,591,495,25,phylum,0.83,0.7,0.03,0.51,2.68,0.55,0.39,True
3619, k__Bacteria (UID203),5449,104,58, 61,43, 0,0, 0, 0, 62.07,0.00, 0.00,1263,1206,38,class,0.94,0.9,0.07,0.03,0.06,0.64,0.58,True
3717, k__Bacteria (UID203),5449,104,58, 96,8,0,0, 0, 0, 12.07,0.00, 0.00,235,218,9,family,0.9,0.83,0.04,0.23,0.56,0.58,0.48,True
3759, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,267,248,36,order,0.71,0.66,0.28,0.69,4.04,0.62,0.41,True
3895, k__Bacteria (UID203),5449,104,58, 53,51, 0,0, 0, 0, 74.14,0.00, 0.00,1108,1094,43,genus,0.99,0.98,0.05,0.32,0.76,0.91,0.89,True
3931,k__Bacteria (UID1453),901, 171, 117,107,64, 0,0, 0, 0, 26.73,0.00, 0.00,337,302,38,class,0.73,0.66,0.24,0.7,3.67,0.53,0.35,True
3979, k__Bacteria (UID203),5449,104,58, 74,30, 0,0, 0, 0, 41.38,0.00, 0.00,954,896,59,class,0.92,0.87,0.19,0.05,0.12,0.68,0.58,True
40604,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,348,145,3,kingdom,1.0,0.42,0.0,0.03,0.06,0.42,0.18,True
4294, k__Bacteria (UID203),5449,104,58, 75,29, 0,0, 0, 0, 39.66,0.00, 0.00,420,396,14,phylum,0.95,0.89,0.03,0.04,0.08,0.6,0.53,True
4295,k__Archaea (UID2),207, 149, 107,131,18, 0,0, 0, 0,5.31,0.00, 0.00,242,78,12,kingdom,1.0,0.32,0.0,0.15,0.35,0.38,0.12,True
4459, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,252,113,28,phylum,0.92,0.41,0.04,0.31,0.99,0.39,0.16,True
4470, k__Bacteria (UID203),5449,104,58, 91,13, 0,0, 0, 0, 19.83,0.00, 0.00,282,273,44,class,0.93,0.9,0.21,0.16,0.41,0.58,0.52,True
4693, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,372,354,6,order,0.59,0.56,0.05,0.24,0.67,0.52,0.29,True
4707,k__Bacteria (UID2982), 88, 230, 148, 99, 117, 13, 1, 0, 0, 58.78,6.08, 0.00,714,676,17,phylum,0.94,0.89,0.02,0.05,0.11,0.61,0.54,True
4858, k__Bacteria (UID203),5449,104,58, 95,9,0,0, 0, 0, 15.52,0.00, 0.00,278,260,13,genus,0.54,0.51,1.0,0.1,0.22,0.5,0.25,False
5140, k__Bacteria (UID203),5449,104,58,103,1,0,0, 0, 0,1.72,0.00, 0.00,364,153,13,kingdom,0.98,0.41,0.0,0.0,0.0,0.43,0.18,True
5341, k__Bacteria (UID203),5449,104,58, 80,24, 0,0, 0, 0, 28.06,0.00, 0.00,447,425,19,family,0.73,0.7,0.38,0.09,0.19,0.67,0.46,True
5423, root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,153,140,9,genus,0.54,0.49,0.27,0.69,3.98,0.54,0.26,True
5440, k__Bacteria (UID203),5449,104,58, 67,9,28, 0, 0, 0, 18.97, 13.01,50.00,420,399,15,phylum,0.95,0.9,0.17,0.07,0.15,0.62,0.56,True
5677, k__Bacteria (UID203),5449,104,58, 92,10, 2,0, 0, 0, 18.97,3.45, 0.00,316,314,9,order,0.97,0.97,0.29,0.21,0.5,0.74,0.71,True
6164, k__Bacteria (UID203),5449,104,58, 98,6,0,0, 0, 0,4.48,0.00, 0.00,286,268,7,family,0.78,0.73,0.2,0.04,0.09,0.63,0.46,True
743,c__Alphaproteobacteria (UID3305),564, 349, 230, 66, 280, 3,0, 0, 0, 90.20,1.30,33.33,1962,1863,196,family,0.84,0.79,0.21,0.32,0.95,0.62,0.49,True
932, k__Bacteria (UID2569),434, 278, 186,189,89, 0,0, 0, 0, 28.30,0.00, 0.00,732,653,197,genus,0.46,0.41,0.17,0.39,1.45,0.55,0.22,True
9596, k__Bacteria (UID203),5449,104,58, 91,13, 0,0, 0, 0, 19.83,0.00, 0.00,339,331,16,phylum,0.97,0.94,0.27,0.03,0.06,0.52,0.49,True
