,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
29442, k__Archaea (UID2),207, 149, 107,142,6,1,0, 0, 0,6.07,0.93, 0.00,225,205,19,kingdom,1.0,0.91,0.24,0.16,0.36,0.67,0.61,True
29974,k__Bacteria (UID203),5449,104,58, 96,8,0,0, 0, 0, 12.07,0.00, 0.00,275,247,5,kingdom,0.99,0.89,0.0,0.0,0.0,0.45,0.4,True
30387, k__Bacteria (UID1452),924, 151, 101, 25, 112, 14, 0, 0, 0, 81.19, 11.88, 7.14,1253,1119,22,phylum,0.76,0.68,0.02,0.7,3.41,0.45,0.3,True
31029,k__Bacteria (UID203),5449,103,57, 64,39, 0,0, 0, 0, 53.51,0.00, 0.00,1000,894,30,kingdom,1.0,0.89,0.05,0.03,0.06,0.44,0.4,True
35107,c__Gammaproteobacteria (UID4443),356, 451, 270,310, 121, 20, 0, 0, 0, 29.30,5.19, 5.00,493,475,16,class,0.92,0.89,0.08,0.14,0.35,0.53,0.47,True
35166, k__Bacteria (UID3187),2258,190, 119,117,73, 0,0, 0, 0, 39.50,0.00, 0.00,475,441,5,phylum,0.88,0.81,0.01,0.43,1.59,0.5,0.41,True
39848,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,273,135,5,class,0.84,0.42,0.05,0.63,3.77,0.43,0.18,True
41044,root (UID1), 5656, 56,24, 54,2,0,0, 0, 0,8.33,0.00, 0.00,357,347,5,class,0.94,0.91,0.08,0.23,0.57,0.54,0.49,True
415,c__Alphaproteobacteria (UID3305),564, 349, 230, 2,346, 1,0, 0, 0, 99.13,0.14,100.00,2917,2527,53,family,0.67,0.58,0.09,0.28,0.82,0.59,0.34,True
45152,k__Bacteria (UID203),5449,104,58, 88,16, 0,0, 0, 0, 22.41,0.00, 0.00,340,300,6,phylum,0.83,0.73,0.04,0.51,1.88,0.48,0.35,True
59012,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,214,189,27,class,0.87,0.77,0.17,0.29,0.88,0.55,0.42,True
60705,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,183,164,1,kingdom,0.99,0.89,0.0,0.0,0.0,0.51,0.46,True
7704, c__Gammaproteobacteria (UID4444),263, 507, 232, 43, 462, 2,0, 0, 0, 93.45,0.43,50.00,2157,2065,95,phylum,0.97,0.93,0.16,0.04,0.07,0.57,0.53,True
