user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
SAMN06172417_bin.65	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	GCA_900552855.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	99.04	0.88	GCA_900552855.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	99.04	0.88	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900547415.1, s__Phascolarctobacterium_A sp900547415, 95.0, 84.23, 0.74; GCA_900544885.1, s__Phascolarctobacterium_A sp900544885, 95.0, 79.35, 0.35; GCA_000434895.1, s__Phascolarctobacterium_A succinatutens_A, 95.0, 79.25, 0.35; GCF_000188175.1, s__Phascolarctobacterium_A succinatutens, 95.0, 79.06, 0.35; GCA_900553055.1, s__Phascolarctobacterium_A sp900553055, 95.0, 78.78, 0.28; GCA_900545025.1, s__Phascolarctobacterium_A sp900545025, 95.0, 78.62, 0.23; GCA_900541915.1, s__Phascolarctobacterium_A sp900541915, 95.0, 78.57, 0.29; GCA_004558595.1, s__Phascolarctobacterium_A sp004558595, 95.0, 78.41, 0.3; GCA_900551335.1, s__Phascolarctobacterium_A sp900551335, 95.0, 78.31, 0.27; GCA_004562175.1, s__Phascolarctobacterium_A sp004562175, 95.0, 77.94, 0.29; GCA_900552005.1, s__Phascolarctobacterium_A sp900552005, 95.0, 77.49, 0.21	89.82	11	N/A	N/A
SAMN06172417_bin.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri	GCF_000016825.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri	97.19	0.89	GCF_000016825.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri	97.19	0.89	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003072625.1, s__Limosilactobacillus reuteri_D, 95.0, 94.62, 0.87; GCF_900156885.1, s__Limosilactobacillus sp900156885, 95.0, 81.13, 0.44; GCF_002871555.1, s__Limosilactobacillus vaginalis_A, 95.0, 80.02, 0.3; GCA_900557215.1, s__Limosilactobacillus sp900557215, 95.0, 79.75, 0.17; GCF_000159435.1, s__Limosilactobacillus vaginalis, 95.0, 79.71, 0.31; GCF_001434465.1, s__Limosilactobacillus oris, 95.0, 79.65, 0.18; GCF_001435345.1, s__Limosilactobacillus pontis, 95.0, 79.63, 0.17; GCF_001435935.1, s__Limosilactobacillus panis, 95.0, 79.61, 0.21; GCF_002940945.1, s__Limosilactobacillus pontis_A, 95.0, 79.46, 0.18; GCF_001436045.1, s__Limosilactobacillus frumenti, 95.0, 79.26, 0.26; GCF_000160835.1, s__Limosilactobacillus antri, 95.0, 79.15, 0.2; GCA_003343585.1, s__Limosilactobacillus fermentum_A, 95.0, 79.02, 0.04; GCF_000159215.1, s__Limosilactobacillus fermentum, 95.0, 78.38, 0.08; GCF_001437055.1, s__Limosilactobacillus secaliphilus, 95.0, 78.35, 0.12; GCF_000161935.1, s__Limosilactobacillus coleohominis, 95.0, 78.26, 0.16; GCF_001436025.1, s__Limosilactobacillus mucosae, 95.0, 78.18, 0.11; GCA_002299975.1, s__Limosilactobacillus sp002299975, 95.0, 78.17, 0.2; GCF_900240275.1, s__Limosilactobacillus timonensis, 95.0, 78.11, 0.07; GCF_001435775.1, s__Limosilactobacillus ingluviei, 95.0, 78.0, 0.08; GCF_001293735.1, s__Limosilactobacillus gorillae, 95.0, 77.7, 0.08; GCF_001311375.1, s__Limosilactobacillus equigenerosi, 95.0, 77.62, 0.11; GCF_001434365.1, s__Limosilactobacillus gastricus, 95.0, 77.17, 0.11	91.77	11	N/A	N/A
SAMN06172418_bin.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835	GCA_000431835.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835	95.77	0.9	GCA_000431835.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835	95.77	0.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 90.07, 0.81; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 89.78, 0.86; GCA_003456415.1, s__Succinivibrio sp003456415, 95.0, 80.6, 0.39; GCA_900316375.1, s__Succinivibrio sp900316375, 95.0, 79.69, 0.41; GCA_004556245.1, s__Succinivibrio hippei_B, 95.0, 79.0, 0.3; GCA_900316175.1, s__Succinivibrio sp900316175, 95.0, 78.61, 0.28; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 78.52, 0.28; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 78.47, 0.27; GCA_900317105.1, s__Succinivibrio sp900317105, 95.0, 78.41, 0.23; GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 78.28, 0.24; GCA_002473165.1, s__Succinivibrio sp002473165, 95.0, 77.78, 0.01; GCA_900548485.1, s__Succinivibrio sp900548485, 95.0, 77.35, 0.11; GCA_004557545.1, s__Succinivibrio hippei_A, 95.0, 77.32, 0.03; GCA_900552905.1, s__Succinivibrio sp900552905, 95.0, 77.03, 0.16; GCA_003477345.1, s__Succinivibrio sp003477345, 95.0, 76.73, 0.06; GCA_900555115.1, s__Succinivibrio sp900555115, 95.0, 75.85, 0.03	88.17	11	N/A	N/A
SAMN06172418_bin.2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900544885	GCA_900544885.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900544885	98.35	0.87	GCA_900544885.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900544885	98.35	0.87	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000188175.1, s__Phascolarctobacterium_A succinatutens, 95.0, 79.27, 0.4; GCA_000434895.1, s__Phascolarctobacterium_A succinatutens_A, 95.0, 79.23, 0.4; GCA_004558595.1, s__Phascolarctobacterium_A sp004558595, 95.0, 78.93, 0.28; GCA_900541915.1, s__Phascolarctobacterium_A sp900541915, 95.0, 78.84, 0.3; GCA_900552855.1, s__Phascolarctobacterium_A sp900552855, 95.0, 78.72, 0.35; GCA_900547415.1, s__Phascolarctobacterium_A sp900547415, 95.0, 78.69, 0.38; GCA_900553055.1, s__Phascolarctobacterium_A sp900553055, 95.0, 78.65, 0.25; GCA_900545025.1, s__Phascolarctobacterium_A sp900545025, 95.0, 78.42, 0.29; GCA_900551335.1, s__Phascolarctobacterium_A sp900551335, 95.0, 78.31, 0.24; GCA_004562175.1, s__Phascolarctobacterium_A sp004562175, 95.0, 78.03, 0.24; GCA_900552005.1, s__Phascolarctobacterium_A sp900552005, 95.0, 77.68, 0.26	81.65	11	N/A	N/A
SAMN06172418_bin.28	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900540455	GCA_900540455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900540455	98.97	0.94	GCA_900540455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900540455	98.97	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539945.1, s__Faecalibacterium sp900539945, 95.0, 82.22, 0.62; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 82.07, 0.63; GCF_002550015.1, s__Faecalibacterium prausnitzii_A, 95.06, 82.04, 0.64; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.06, 81.99, 0.66; GCA_900539885.1, s__Faecalibacterium sp900539885, 95.0, 81.92, 0.6; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 81.9, 0.62; GCF_000162015.1, s__Faecalibacterium prausnitzii_C, 95.0, 81.89, 0.63; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 81.75, 0.65; GCF_002549755.1, s__Faecalibacterium prausnitzii_D, 95.0, 81.67, 0.61; GCF_002550035.1, s__Faecalibacterium prausnitzii_E, 95.0, 81.58, 0.61; GCA_003449675.1, s__Faecalibacterium sp003449675, 95.0, 81.55, 0.47; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 81.49, 0.62; GCF_002549975.1, s__Faecalibacterium prausnitzii_H, 95.0, 81.32, 0.6; GCA_003293635.1, s__Faecalibacterium prausnitzii_G, 95.0, 81.31, 0.6; GCF_002160915.1, s__Faecalibacterium sp002160915, 95.0, 81.0, 0.54; GCF_002160895.1, s__Faecalibacterium sp002160895, 95.0, 80.83, 0.57; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 80.51, 0.44; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 80.47, 0.5	88.45	11	N/A	N/A
SAMN06172418_bin.32	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	GCA_900552855.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	99.07	0.89	GCA_900552855.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	99.07	0.89	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900547415.1, s__Phascolarctobacterium_A sp900547415, 95.0, 84.03, 0.77; GCA_900544885.1, s__Phascolarctobacterium_A sp900544885, 95.0, 79.63, 0.36; GCF_000188175.1, s__Phascolarctobacterium_A succinatutens, 95.0, 79.09, 0.33; GCA_000434895.1, s__Phascolarctobacterium_A succinatutens_A, 95.0, 79.04, 0.34; GCA_900553055.1, s__Phascolarctobacterium_A sp900553055, 95.0, 78.82, 0.28; GCA_900541915.1, s__Phascolarctobacterium_A sp900541915, 95.0, 78.32, 0.3; GCA_900545025.1, s__Phascolarctobacterium_A sp900545025, 95.0, 78.31, 0.23; GCA_004558595.1, s__Phascolarctobacterium_A sp004558595, 95.0, 78.29, 0.3; GCA_004562175.1, s__Phascolarctobacterium_A sp004562175, 95.0, 78.11, 0.29; GCA_900551335.1, s__Phascolarctobacterium_A sp900551335, 95.0, 78.09, 0.28; GCA_900552005.1, s__Phascolarctobacterium_A sp900552005, 95.0, 77.52, 0.22	84.6	11	N/A	N/A
SAMN06172418_bin.43	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__	N/A	N/A	N/A	N/A	N/A	GCF_000384195.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis	77.49	0.09	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	83.51	11	0.9860259705302851	N/A
SAMN06172418_bin.44	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__	ANI	N/A	GCA_004562395.1, s__CAG-110 sp004562395, 95.0, 81.24, 0.43; GCA_900544945.1, s__CAG-110 sp900544945, 95.0, 80.55, 0.46; GCA_002437585.1, s__CAG-110 sp002437585, 95.0, 80.53, 0.46; GCA_004555705.1, s__CAG-110 sp004555705, 95.0, 80.5, 0.42; GCA_900546075.1, s__CAG-110 sp900546075, 95.0, 80.41, 0.44; GCA_000434635.1, s__CAG-110 sp000434635, 95.0, 80.3, 0.48; GCA_002436765.1, s__CAG-110 sp002436765, 95.0, 80.25, 0.45; GCA_900554625.1, s__CAG-110 sp900554625, 95.0, 80.14, 0.32; GCA_002362145.1, s__CAG-110 sp002362145, 95.0, 79.94, 0.41; GCA_900540635.1, s__CAG-110 sp900540635, 95.0, 79.75, 0.41; GCA_002362625.1, s__CAG-110 sp002362625, 95.0, 79.7, 0.37; GCA_900549495.1, s__CAG-110 sp900549495, 95.0, 79.67, 0.32; GCA_900547405.1, s__CAG-110 sp900547405, 95.0, 79.64, 0.36; GCA_002493965.1, s__CAG-110 sp002493965, 95.0, 79.6, 0.4; GCA_900553805.1, s__CAG-110 sp900553805, 95.0, 79.54, 0.34; GCA_900544405.1, s__CAG-110 sp900544405, 95.0, 79.46, 0.33; GCA_900549705.1, s__CAG-110 sp900549705, 95.0, 79.23, 0.33; GCA_900556935.1, s__CAG-110 sp900556935, 95.0, 79.19, 0.34; GCA_900546915.1, s__CAG-110 sp900546915, 95.0, 77.88, 0.14; GCA_900545515.1, s__CAG-110 sp000435995, 95.0, 77.71, 0.23; GCA_900544975.1, s__CAG-110 sp900544975, 95.0, 77.66, 0.22; GCA_900316335.1, s__CAG-110 sp900316335, 95.0, 77.5, 0.15; GCA_002372735.1, s__CAG-110 sp002372735, 95.0, 77.46, 0.13; GCA_003525905.1, s__CAG-110 sp003525905, 95.0, 77.32, 0.09; GCA_900551495.1, s__CAG-110 sp900551495, 95.0, 77.31, 0.09; GCA_900315595.1, s__CAG-110 sp900315595, 95.0, 77.17, 0.14; GCA_004556205.1, s__CAG-110 sp004556205, 95.0, 76.97, 0.06; GCA_900546415.1, s__CAG-110 sp900546415, 95.0, 76.66, 0.08; GCA_900544705.1, s__CAG-110 sp900544705, 95.0, 76.66, 0.12; GCA_900548795.1, s__CAG-110 sp900548795, 95.0, 76.27, 0.09; GCA_900554705.1, s__CAG-110 sp900554705, 95.0, 76.17, 0.08	78.55	11	0.975017434835904	N/A
SAMN06172418_bin.61	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	92.82	11	0.8911659794125661	N/A
SAMN06172418_bin.62	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp900541935	GCA_900541935.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp900541935	96.65	0.87	GCA_900541935.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp900541935	96.65	0.87	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900544305.1, s__CAG-279 sp900544305, 95.0, 77.5, 0.14; GCA_004555955.1, s__CAG-279 sp004555955, 95.0, 77.34, 0.13; GCA_900548875.1, s__CAG-279 sp900548875, 95.0, 77.28, 0.1; GCA_000437795.1, s__CAG-279 sp000437795, 95.0, 77.14, 0.08; GCA_004561555.1, s__CAG-279 sp004561555, 95.0, 77.06, 0.1; GCA_900556245.1, s__CAG-279 sp900556245, 95.0, 76.93, 0.1; GCA_900550025.1, s__CAG-279 sp900550025, 95.0, 76.54, 0.06; GCA_900541555.1, s__CAG-279 sp900541555, 95.0, 76.23, 0.07	96.61	11	N/A	N/A
SAMN06172418_bin.71	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__	N/A	N/A	N/A	N/A	N/A	GCA_002298075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp002298075	78.05	0.11	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900546395.1, s__RC9 sp900546395, 95.0, 79.02, 0.15; GCA_004554455.1, s__RC9 sp004554455, 95.0, 78.5, 0.06; GCF_900167925.1, s__RC9 sp900167925, 95.0, 77.92, 0.04; GCA_002439805.1, s__RC9 sp002439805, 95.0, 77.89, 0.05; GCA_001915575.1, s__RC9 sp001915575, 95.0, 77.86, 0.03; GCA_900545245.1, s__RC9 sp900545245, 95.0, 77.8, 0.08; GCA_002440085.1, s__RC9 sp002440085, 95.0, 77.76, 0.05; GCA_000434935.1, s__RC9 sp000434935, 95.0, 77.69, 0.07; GCA_000435075.1, s__RC9 sp000435075, 95.0, 77.64, 0.08; GCA_002451795.1, s__RC9 sp002451795, 95.0, 77.57, 0.05; GCA_900320365.1, s__RC9 sp900320365, 95.0, 77.56, 0.02; GCA_002438905.1, s__RC9 sp002438905, 95.0, 77.54, 0.06; GCA_900319685.1, s__RC9 sp900319685, 95.0, 77.49, 0.03; GCA_002439095.1, s__RC9 sp002439095, 95.0, 77.48, 0.02; GCA_001602885.1, s__RC9 sp001602885, 95.0, 77.42, 0.01; GCA_900317845.1, s__RC9 sp900317845, 95.0, 77.41, 0.02; GCA_900314395.1, s__RC9 sp900314395, 95.0, 77.39, 0.05; GCA_900546445.1, s__RC9 sp900546445, 95.0, 77.39, 0.05; GCA_002361625.1, s__RC9 sp002361625, 95.0, 77.34, 0.02; GCA_900316675.1, s__RC9 sp900316675, 95.0, 77.34, 0.05; GCA_002314195.1, s__RC9 sp002314195, 95.0, 77.27, 0.04; GCA_004552615.1, s__RC9 sp004552615, 95.0, 77.26, 0.05; GCA_900316955.1, s__RC9 sp900316955, 95.0, 77.24, 0.02; GCA_900316525.1, s__RC9 sp900316525, 95.0, 77.2, 0.02; GCA_002320605.1, s__RC9 sp002320605, 95.0, 77.18, 0.03; GCA_900319975.1, s__RC9 sp900319975, 95.0, 77.18, 0.02; GCA_900543205.1, s__RC9 sp900543205, 95.0, 77.18, 0.02; GCA_002437305.1, s__RC9 sp002437305, 95.0, 77.16, 0.03; GCA_002354005.1, s__RC9 sp002354005, 95.0, 77.15, 0.02; GCA_002438805.1, s__RC9 sp002438805, 95.0, 77.14, 0.02; GCA_900318565.1, s__RC9 sp900318565, 95.0, 77.12, 0.03; GCA_002439875.1, s__RC9 sp002439875, 95.0, 77.1, 0.05; GCA_000432515.1, s__RC9 sp000432515, 95.0, 77.09, 0.07; GCF_900167895.1, s__RC9 sp900167895, 95.0, 77.08, 0.02; GCA_004552115.1, s__RC9 sp004552115, 95.0, 77.05, 0.07; GCA_900546925.1, s__RC9 sp900546925, 95.0, 77.05, 0.07; GCA_000431015.1, s__RC9 sp000431015, 95.0, 77.04, 0.04; GCA_900318955.1, s__RC9 sp900318955, 95.0, 77.02, 0.04; GCA_900313275.1, s__RC9 sp900313275, 95.0, 76.98, 0.02; GCA_900544195.1, s__RC9 sp900544195, 95.0, 76.96, 0.04; GCA_900317065.1, s__RC9 sp900317065, 95.0, 76.9, 0.03; GCA_900320185.1, s__RC9 sp900320185, 95.0, 76.87, 0.03; GCA_002297815.1, s__RC9 sp002297815, 95.0, 76.83, 0.04; GCA_002314885.1, s__RC9 sp002314885, 95.0, 76.83, 0.04; GCA_002393945.1, s__RC9 sp002393945, 95.0, 76.76, 0.02; GCA_002438635.1, s__RC9 sp002438635, 95.0, 76.73, 0.03; GCA_900319855.1, s__RC9 sp900319855, 95.0, 76.72, 0.03; GCA_004552965.1, s__RC9 sp004552965, 95.0, 76.71, 0.04; GCA_900319375.1, s__RC9 sp900319375, 95.0, 76.69, 0.04; GCA_002438845.1, s__RC9 sp002438845, 95.0, 76.68, 0.05; GCA_900321245.1, s__RC9 sp900321245, 95.0, 76.66, 0.02; GCA_002315825.1, s__RC9 sp002315825, 95.0, 76.65, 0.04; GCA_900320965.1, s__RC9 sp900320965, 95.0, 76.63, 0.02; GCA_900320545.1, s__RC9 sp900320545, 95.0, 76.6, 0.02; GCA_004555145.1, s__RC9 sp004555145, 95.0, 76.6, 0.04; GCA_900321655.1, s__RC9 sp900321655, 95.0, 76.58, 0.02; GCA_900541925.1, s__RC9 sp900541925, 95.0, 76.56, 0.03; GCA_004556005.1, s__RC9 sp004556005, 95.0, 76.54, 0.04; GCA_900316245.1, s__RC9 sp900316245, 95.0, 76.54, 0.03; GCA_001602865.1, s__RC9 sp001602865, 95.0, 76.51, 0.03; GCA_002309995.1, s__RC9 sp002309995, 95.0, 76.48, 0.01; GCA_000433355.1, s__RC9 sp000433355, 95.0, 76.45, 0.05; GCA_000432655.1, s__RC9 sp000432655, 95.0, 76.45, 0.04; GCA_900313205.1, s__RC9 sp900313205, 95.0, 76.45, 0.03; GCA_002373715.1, s__RC9 sp002373715, 95.0, 76.44, 0.02; GCA_002321335.1, s__RC9 sp002321335, 95.0, 76.43, 0.05; GCA_900316045.1, s__RC9 sp900316045, 95.0, 76.35, 0.04; GCA_002439585.1, s__RC9 sp002439585, 95.0, 76.31, 0.04; GCA_002393895.1, s__RC9 sp002393895, 95.0, 76.29, 0.02; GCA_900319185.1, s__RC9 sp900319185, 95.0, 76.27, 0.03; GCA_900319405.1, s__RC9 sp900319405, 95.0, 76.26, 0.02; GCA_900320385.1, s__RC9 sp900320385, 95.0, 76.24, 0.01; GCA_002396335.1, s__RC9 sp002396335, 95.0, 76.23, 0.02; GCA_002395605.1, s__RC9 sp002395605, 95.0, 76.2, 0.03; GCA_900318355.1, s__RC9 sp900318355, 95.0, 76.19, 0.02; GCA_900318015.1, s__RC9 sp900318015, 95.0, 76.16, 0.01; GCA_002350615.1, s__RC9 sp002350615, 95.0, 76.12, 0.02; GCA_900319485.1, s__RC9 sp900319485, 95.0, 76.12, 0.03; GCA_002392525.1, s__RC9 sp002392525, 95.0, 76.09, 0.02; GCA_002472565.1, s__RC9 sp002472565, 95.0, 76.09, 0.03; GCA_900317925.1, s__RC9 sp900317925, 95.0, 76.05, 0.04; GCA_002395925.1, s__RC9 sp002395925, 95.0, 76.01, 0.01; GCA_002308935.1, s__RC9 sp002308935, 95.0, 75.96, 0.02; GCA_900320795.1, s__RC9 sp900320795, 95.0, 75.93, 0.02; GCA_900321715.1, s__RC9 sp900321715, 95.0, 75.89, 0.02; GCA_900318445.1, s__RC9 sp900318445, 95.0, 75.86, 0.02; GCA_002371115.1, s__RC9 sp002371115, 95.0, 75.59, 0.02; GCA_002315815.1, s__RC9 sp002315815, 95.0, 75.5, 0.03	89.35	11	0.9553387288837597	N/A
SAMN06172418_bin.72	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp900539915	GCA_900539915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp900539915	97.66	0.88	GCA_900539915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp900539915	97.66	0.88	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001689515.1, s__Amulumruptor sp001689515, 95.0, 84.46, 0.8; GCA_001941205.1, s__Amulumruptor caecigallinarius, 95.0, 81.49, 0.66; GCA_900547825.1, s__Amulumruptor sp900547825, 95.0, 77.72, 0.12	88.15	11	N/A	N/A
SAMN06172418_bin.76	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp002299315	GCF_003469815.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp002299315	96.17	0.86	GCF_003469815.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp002299315	96.17	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003436425.1, s__Holdemanella sp003436425, 95.0, 93.97, 0.88; GCA_900551285.1, s__Holdemanella sp900551285, 95.0, 91.1, 0.7; GCF_000156655.1, s__Holdemanella biformis, 95.0, 90.5, 0.9; GCA_900547815.1, s__Holdemanella sp900547815, 95.0, 89.89, 0.79; GCF_003458715.1, s__Holdemanella sp003458715, 95.0, 88.12, 0.86	88.39	11	N/A	N/A
