,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
15173,k__Bacteria (UID203),5449,104,58,102,2,0,0, 0, 0,3.45,0.00, 0.00,213,207,18,family,0.9,0.88,0.19,0.21,0.53,0.62,0.54,True
15196,k__Bacteria (UID203),5449,103,58, 92,11, 0,0, 0, 0, 15.52,0.00, 0.00,392,382,34,kingdom,1.0,0.97,0.0,0.0,0.0,0.9,0.87,True
15252,k__Bacteria (UID203),5449,103,58, 74,29, 0,0, 0, 0, 36.13,0.00, 0.00,1346,1285,63,kingdom,1.0,0.95,0.0,0.0,0.0,0.77,0.74,True
15259,k__Bacteria (UID203),5449,104,58, 75,29, 0,0, 0, 0, 46.55,0.00, 0.00,835,772,36,phylum,0.96,0.89,0.02,0.02,0.05,0.5,0.45,True
15262,k__Bacteria (UID203),5449,104,58, 54,50, 0,0, 0, 0, 74.14,0.00, 0.00,1538,1477,34,kingdom,1.0,0.96,0.0,0.0,0.0,0.69,0.66,True
15564,k__Bacteria (UID203),5449,103,58, 68,35, 0,0, 0, 0, 46.33,0.00, 0.00,1401,1383,64,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
15608,k__Bacteria (UID203),5449,104,58, 62,41, 1,0, 0, 0, 62.07,1.72, 0.00,1218,1175,61,class,0.97,0.94,0.16,0.08,0.16,0.6,0.57,True
15642,k__Bacteria (UID203),5449,103,58, 89,14, 0,0, 0, 0, 16.21,0.00, 0.00,343,313,10,kingdom,1.0,0.91,0.0,0.0,0.0,0.76,0.69,True
15745,k__Bacteria (UID203),5449,104,58, 94,10, 0,0, 0, 0, 15.52,0.00, 0.00,1110,988,86,family,0.54,0.48,0.42,0.3,0.87,0.58,0.28,True
15926,k__Bacteria (UID203),5449,104,58, 79,25, 0,0, 0, 0, 36.21,0.00, 0.00,305,293,11,phylum,0.97,0.93,0.07,0.04,0.08,0.58,0.54,True
15968,c__Gammaproteobacteria (UID4201),1164,275, 174, 71, 168, 36, 0, 0, 0, 67.29, 16.52, 2.78,1055,996,10,class,0.91,0.86,0.04,0.08,0.17,0.52,0.45,True
16004,c__Gammaproteobacteria (UID4443),356, 451, 270,191, 260, 0,0, 0, 0, 49.27,0.00, 0.00,770,744,21,class,0.9,0.87,0.06,0.13,0.3,0.53,0.46,True
16050,k__Bacteria (UID203),5449,104,58, 96,5,3,0, 0, 0, 12.07,5.17,33.33,580,521,14,genus,0.59,0.53,0.22,0.19,0.45,0.62,0.33,True
16514,k__Bacteria (UID203),5449,104,58,104,0,0,0, 0, 0,0.00,0.00, 0.00,320,157,8,kingdom,0.99,0.49,0.0,0.0,0.0,0.39,0.19,True
16672,k__Bacteria (UID203),5449,104,58, 42,35, 27, 0, 0, 0, 69.12, 39.66,48.15,1524,1424,26,class,0.98,0.91,0.07,0.02,0.05,0.59,0.54,True
16675,k__Bacteria (UID203),5449,104,58, 68,36, 0,0, 0, 0, 53.45,0.00, 0.00,649,614,24,family,0.8,0.76,0.09,0.06,0.14,0.54,0.41,True
17235,k__Bacteria (UID203),5449,104,58, 92,12, 0,0, 0, 0, 17.24,0.00, 0.00,487,485,23,kingdom,1.0,1.0,0.0,0.0,0.0,0.94,0.94,True
17565, p__Cyanobacteria (UID2143), 129, 472, 368,137, 309, 26, 0, 0, 0, 73.37,5.03,53.85,1930,1872,180,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
17643,k__Bacteria (UID203),5449,104,58, 56,47, 1,0, 0, 0, 61.52,1.72, 0.00,952,934,23,order,0.94,0.92,0.09,0.04,0.08,0.68,0.63,True
17793,k__Bacteria (UID203),5449,104,58, 81,23, 0,0, 0, 0, 27.59,0.00, 0.00,270,268,7,kingdom,1.0,0.99,0.0,0.0,0.0,0.8,0.79,True
18048,c__Gammaproteobacteria (UID4443),356, 451, 270,354,96, 1,0, 0, 0, 13.65,0.01,100.00,224,221,13,class,0.9,0.89,0.15,0.09,0.2,0.56,0.5,True
18396,root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,238,236,16,kingdom,1.0,0.99,0.0,0.0,0.0,0.94,0.93,True
18402, p__Cyanobacteria (UID2143), 129, 469, 365,293, 175, 1,0, 0, 0, 35.94,0.27, 0.00,452,451,32,kingdom,1.0,1.0,0.0,0.0,0.0,0.98,0.98,True
18546,root (UID1), 5656, 56,24, 54,2,0,0, 0, 0,8.33,0.00, 0.00,215,213,23,kingdom,1.0,0.99,0.0,0.0,0.0,0.76,0.75,True
18755,k__Bacteria (UID203),5449,104,58, 82,22, 0,0, 0, 0, 32.76,0.00, 0.00,258,240,8,order,0.8,0.75,0.01,0.32,1.03,0.49,0.37,True
19792,k__Bacteria (UID203),5449,102,58, 78,24, 0,0, 0, 0, 35.34,0.00, 0.00,387,363,9,phylum,0.95,0.89,0.03,0.02,0.05,0.51,0.46,True
19829,c__Betaproteobacteria (UID3971), 223, 425, 211, 31, 392, 2,0, 0, 0, 89.66,0.95,50.00,1637,1498,16,class,0.93,0.85,0.07,0.22,0.58,0.52,0.44,True
20327,k__Bacteria (UID203),5449,102,58, 64,37, 1,0, 0, 0, 56.90,1.72, 0.00,681,671,14,order,0.96,0.94,0.07,0.15,0.33,0.7,0.66,True
22482,k__Bacteria (UID203),5449,104,58, 77,27, 0,0, 0, 0, 37.93,0.00, 0.00,618,604,17,order,0.82,0.81,0.06,0.49,2.11,0.53,0.43,True
22603,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,273,245,18,order,0.6,0.54,0.05,0.59,3.83,0.46,0.25,True
22985,c__Alphaproteobacteria (UID3305),564, 349, 230, 71, 278, 0,0, 0, 0, 80.95,0.00, 0.00,1195,1143,18,class,0.91,0.87,0.05,0.09,0.2,0.54,0.47,True
23872,k__Bacteria (UID203),5449,104,58, 84,20, 0,0, 0, 0, 28.45,0.00, 0.00,292,274,6,genus,0.61,0.57,0.03,0.15,0.34,0.51,0.29,True
25808,k__Bacteria (UID203),5449,104,58, 98,6,0,0, 0, 0,8.62,0.00, 0.00,176,158,3,class,0.93,0.84,0.16,0.03,0.06,0.61,0.51,True
2635, k__Bacteria (UID203),5449, 99,53, 81,18, 0,0, 0, 0, 19.90,0.00, 0.00,287,283,68,genus,0.99,0.97,0.32,0.07,0.15,0.86,0.83,True
26994, k__Bacteria (UID3187),2258,190, 119, 75, 115, 0,0, 0, 0, 68.07,0.00, 0.00,813,738,13,phylum,0.86,0.78,0.03,0.48,1.82,0.49,0.38,True
3084, c__Gammaproteobacteria (UID4443),356, 451, 270, 29, 416, 6,0, 0, 0, 90.86,1.28, 0.00,2432,2258,49,phylum,0.95,0.88,0.08,0.03,0.05,0.54,0.47,True
3733, c__Alphaproteobacteria (UID3305),564, 349, 230, 14, 335, 0,0, 0, 0, 96.95,0.00, 0.00,2019,1929,67,family,0.84,0.8,0.14,0.31,0.91,0.62,0.49,True
3936, c__Alphaproteobacteria (UID3337),468, 388, 250, 20, 366, 2,0, 0, 0, 94.64,0.80,50.00,1981,1830,51,class,0.97,0.89,0.1,0.09,0.2,0.57,0.51,True
44461,root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,274,259,7,genus,0.68,0.64,0.32,0.1,0.22,0.6,0.38,True
4666,k__Archaea (UID2),207, 149, 107,134,14, 1,0, 0, 0,3.04,0.93, 0.00,565,98,24,kingdom,1.0,0.17,0.0,0.11,0.25,0.35,0.06,True
5435, c__Alphaproteobacteria (UID3305),564, 347, 229, 16, 316, 15, 0, 0, 0, 95.41,5.60,13.33,2519,2380,156,family,0.87,0.82,0.37,0.21,0.49,0.67,0.55,True
6176, c__Alphaproteobacteria (UID3305),564, 349, 230, 46, 300, 3,0, 0, 0, 88.91,0.64,66.67,2572,2485,208,class,0.97,0.94,0.09,0.06,0.12,0.61,0.58,True
8409,k__Bacteria (UID2982), 88, 230, 148, 3,227, 0,0, 0, 0, 97.97,0.00, 0.00,1790,1654,38,order,0.81,0.75,0.2,0.03,0.06,0.68,0.51,True
9943,k__Bacteria (UID2982), 88, 230, 148, 62, 167, 1,0, 0, 0, 83.47,0.68, 0.00,3178,3005,271,genus,0.82,0.78,0.57,0.11,0.24,0.9,0.7,False
9969,k__Bacteria (UID2982), 88, 230, 148, 45, 179, 6,0, 0, 0, 78.21,3.07, 0.00,1481,1177,77,order,0.63,0.5,0.08,0.54,2.19,0.55,0.27,True
