,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
15075,k__Bacteria (UID203),5449,104,58, 82,22,0,0,0, 0, 31.03,0.00, 0.00,796,759,28,phylum,0.97,0.93,0.02,0.07,0.16,0.61,0.57,True
15504, k__Bacteria (UID2566),525, 208, 136, 37, 169,2,0,0, 0, 76.84,0.25, 0.00,1234,1186,20,phylum,0.97,0.94,0.16,0.03,0.07,0.58,0.54,True
15823,k__Bacteria (UID203),5449,104,58, 84,20,0,0,0, 0, 31.03,0.00, 0.00,554,513,10,class,0.88,0.81,0.04,0.31,0.88,0.53,0.43,True
15856,k__Bacteria (UID203),5449,102,58, 77,24,1,0,0, 0, 38.51,1.72, 0.00,584,569,15,order,0.95,0.93,0.19,0.03,0.06,0.77,0.71,True
15994,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,393,354,18,class,0.73,0.65,0.07,0.37,1.39,0.46,0.3,True
16060,c__Gammaproteobacteria (UID4443),356, 451, 270,347, 104,0,0,0, 0, 19.97,0.00, 0.00,296,288,6,class,0.91,0.89,0.04,0.13,0.3,0.55,0.49,True
16160, k__Archaea (UID2),207, 149, 107,132,10,7,0,0, 0,3.51,0.50, 0.00,369,125,11,kingdom,1.0,0.34,0.0,0.13,0.29,0.37,0.12,True
16283,k__Bacteria (UID203),5449,104,58, 84,20,0,0,0, 0, 27.59,0.00, 0.00,268,251,7,class,0.91,0.85,0.26,0.29,0.78,0.56,0.48,True
16290,k__Bacteria (UID203),5449,103,57, 82,21,0,0,0, 0, 31.58,0.00, 0.00,391,377,13,phylum,0.94,0.91,0.07,0.03,0.05,0.52,0.47,True
16503,k__Bacteria (UID203),5449,104,58, 95,9, 0,0,0, 0, 13.79,0.00, 0.00,472,459,22,family,0.93,0.91,0.25,0.27,0.65,0.71,0.64,True
16614,c__Gammaproteobacteria (UID4201),1164,275, 174, 75, 199,1,0,0, 0, 67.39,0.57, 0.00,839,784,12,phylum,0.91,0.85,0.01,0.03,0.05,0.51,0.43,True
17069,k__Bacteria (UID203),5449,103,57, 91,12,0,0,0, 0, 17.54,0.00, 0.00,280,255,16,family,0.58,0.53,0.04,0.66,3.56,0.47,0.25,True
17170,k__Bacteria (UID203),5449,104,58, 90,13,1,0,0, 0, 20.69,1.72, 0.00,346,342,10,class,1.0,0.99,0.26,0.02,0.05,0.85,0.84,True
17570, k__Bacteria (UID2569),434, 278, 186,126, 152,0,0,0, 0, 53.66,0.00, 0.00,695,675,7,genus,0.48,0.47,0.03,0.47,2.2,0.51,0.24,True
17628,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,232,218,5,order,0.85,0.8,0.21,0.04,0.09,0.63,0.5,True
1820, c__Alphaproteobacteria (UID3305),564, 349, 230, 13, 335,1,0,0, 0, 96.77,0.43,100.00,2077,1972,72,class,0.96,0.91,0.12,0.03,0.06,0.61,0.55,True
18342,c__Gammaproteobacteria (UID4266),1097,270, 172,162, 108,0,0,0, 0, 36.53,0.00, 0.00,469,371,9,class,0.89,0.7,0.02,0.18,0.47,0.45,0.32,True
1902, c__Alphaproteobacteria (UID3305),564, 348, 229, 55, 290,3,0,0, 0, 95.20,1.09, 0.00,2832,2466,74,family,0.69,0.6,0.09,0.3,0.92,0.58,0.35,True
19147,root (UID1), 5656, 56,24, 54,2, 0,0,0, 0,8.33,0.00, 0.00,319,310,5,class,0.93,0.91,0.1,0.1,0.22,0.51,0.46,True
19597,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,234,216,14,family,0.51,0.47,0.19,0.44,1.87,0.58,0.28,True
20194, k__Archaea (UID2),207, 149, 107,137,5, 7,0,0, 0,3.22,0.50, 0.00,516,142,12,kingdom,1.0,0.28,0.0,0.15,0.34,0.38,0.11,True
21100,root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,363,352,6,class,0.94,0.91,0.1,0.47,1.91,0.58,0.53,True
21682,k__Bacteria (UID203),5449,104,58, 88,16,0,0,0, 0, 22.41,0.00, 0.00,192,179,5,class,0.96,0.89,0.05,0.39,1.35,0.57,0.51,True
22140,k__Bacteria (UID203),5449,104,58,102,2, 0,0,0, 0,3.45,0.00, 0.00,262,248,5,phylum,0.93,0.88,0.04,0.03,0.05,0.57,0.5,True
22228,k__Bacteria (UID203),5449,104,58, 97,7, 0,0,0, 0, 12.07,0.00, 0.00,280,279,12,kingdom,1.0,1.0,0.0,0.0,0.0,0.61,0.61,True
22320,k__Bacteria (UID203),5449,102,58, 77,25,0,0,0, 0, 36.78,0.00, 0.00,581,561,11,class,0.91,0.87,0.02,0.13,0.3,0.53,0.46,True
22591,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,406,393,5,class,0.97,0.94,0.04,0.03,0.06,0.62,0.58,True
22968,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,372,157,5,kingdom,0.98,0.41,0.0,0.0,0.0,0.42,0.17,True
2310, k__Bacteria (UID203),5449,104,58, 1, 28,74, 1,0, 0, 98.28, 92.63,59.74,6554,6361,59,order,0.95,0.92,0.28,0.02,0.05,0.84,0.77,True
23391,k__Bacteria (UID203),5449,104,58, 99,5, 0,0,0, 0,6.90,0.00, 0.00,383,347,12,family,0.78,0.71,0.01,0.68,3.9,0.51,0.36,True
24049,k__Bacteria (UID203),5449,104,58, 82,20,2,0,0, 0, 35.34,3.45, 0.00,625,474,16,class,0.88,0.66,0.02,0.16,0.38,0.46,0.31,True
2438, c__Gammaproteobacteria (UID4443),356, 451, 270, 30, 417,4,0,0, 0, 90.49,0.79, 0.00,2389,2222,38,phylum,0.94,0.88,0.09,0.03,0.06,0.54,0.47,True
29804, k__Archaea (UID2),207, 149, 107,130,12,7,0,0, 0,5.38,0.50, 0.00,474,121,10,kingdom,1.0,0.26,0.0,0.18,0.42,0.36,0.09,True
32174,root (UID1), 5656, 56,24, 54,2, 0,0,0, 0,8.33,0.00, 0.00,186,176,1,kingdom,1.0,0.95,0.0,0.0,0.0,0.51,0.48,True
32878,k__Bacteria (UID203),5449,104,58, 84,14,6,0,0, 0, 25.86,6.90,50.00,388,372,23,class,0.95,0.91,0.08,0.32,0.99,0.55,0.51,True
33136, k__Bacteria (UID2570),433, 274, 183,169, 104,1,0,0, 0, 31.63,0.55, 0.00,554,519,20,class,0.85,0.8,0.11,0.28,0.72,0.56,0.45,True
33248,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,220,83,4,kingdom,1.0,0.38,0.0,0.0,0.0,0.37,0.14,True
33986,k__Bacteria (UID203),5449,104,58, 99,5, 0,0,0, 0,6.90,0.00, 0.00,229,207,5,class,0.91,0.82,0.01,0.12,0.27,0.51,0.42,True
3490, c__Gammaproteobacteria (UID4443),356, 451, 270, 50, 394,7,0,0, 0, 89.83,1.90, 0.00,2610,2354,66,class,0.93,0.83,0.09,0.27,0.79,0.54,0.45,True
38534,k__Bacteria (UID203),5449,104,58, 98,6, 0,0,0, 0,3.45,0.00, 0.00,239,228,11,family,0.6,0.57,0.08,0.76,5.5,0.59,0.34,True
4010,k__Bacteria (UID2570),433, 274, 183, 6,267,1,0,0, 0, 96.72,0.55, 0.00,1537,1419,30,order,0.94,0.87,0.01,0.74,3.98,0.51,0.45,True
41865,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,263,85,5,kingdom,1.0,0.32,0.0,0.02,0.05,0.39,0.13,True
4671,f__Flavobacteriaceae (UID2817),81, 511, 283, 45, 458,8,0,0, 0, 89.39,1.60, 0.00,1643,1575,29,class,0.95,0.91,0.08,0.03,0.06,0.63,0.57,True
4681,k__Bacteria (UID2569),434, 278, 186, 7,270,1,0,0, 0, 96.77,0.54, 0.00,1765,1610,46,phylum,0.96,0.88,0.05,0.05,0.09,0.52,0.45,True
5147, k__Bacteria (UID203),5449,104,58, 60,44,0,0,0, 0, 67.24,0.00, 0.00,2825,2608,149,class,0.9,0.83,0.14,0.09,0.21,0.6,0.5,True
5180, c__Gammaproteobacteria (UID4443),356, 451, 270, 19, 428,4,0,0, 0, 93.33,1.11, 0.00,2102,1927,20,class,0.94,0.86,0.15,0.07,0.16,0.6,0.51,True
5471,k__Bacteria (UID2566),525, 208, 136, 12, 193,3,0,0, 0, 92.65,1.35,66.67,1680,1626,87,class,0.93,0.9,0.16,0.04,0.09,0.63,0.57,True
6744,k__Archaea (UID2),207, 149, 107,144,5, 0,0,0, 0,0.36,0.00, 0.00,362,73,9,kingdom,1.0,0.2,0.0,0.1,0.21,0.34,0.07,True
6988,k__Bacteria (UID2566),525, 208, 136, 25, 182,1,0,0, 0, 93.38,0.74, 0.00,1799,1706,38,class,0.94,0.89,0.11,0.04,0.08,0.64,0.57,True
7094,k__Bacteria (UID2569),434, 278, 186, 38, 240,0,0,0, 0, 83.33,0.00, 0.00,1550,1443,43,phylum,0.96,0.89,0.05,0.04,0.09,0.52,0.46,True
7243, c__Gammaproteobacteria (UID4274),112, 581, 290,145, 432,3,1,0, 0, 80.38,0.99,16.67,1510,1409,122,family,0.65,0.61,0.05,0.65,3.52,0.58,0.35,True
7317,k__Bacteria (UID2982), 88, 230, 148, 32, 197,1,0,0, 0, 89.86,0.68, 0.00,1120,1061,35,phylum,0.95,0.9,0.15,0.07,0.16,0.59,0.54,True
7405, k__Bacteria (UID203),5449,104,58, 55,49,0,0,0, 0, 75.86,0.00, 0.00,1526,1476,32,class,0.93,0.9,0.19,0.04,0.08,0.64,0.57,True
7840, p__Euryarchaeota (UID3), 148, 188, 125, 29, 157,2,0,0, 0, 80.27,1.60, 0.00,1567,1401,98,kingdom,1.0,0.89,0.14,0.09,0.19,0.58,0.52,True
7923, c__Alphaproteobacteria (UID3305),564, 349, 230, 16, 330,3,0,0, 0, 95.72,0.17,33.33,1574,1549,29,genus,0.98,0.96,0.04,0.33,0.79,0.91,0.87,True
8682,k__Bacteria (UID2982), 88, 230, 148, 37, 184,9,0,0, 0, 82.94,4.42,44.44,1507,1242,134,order,0.6,0.5,0.12,0.51,1.86,0.55,0.27,True
9122, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,305,145,14,kingdom,1.0,0.48,0.13,0.03,0.06,0.44,0.21,True
9260, c__Alphaproteobacteria (UID3305),564, 349, 230, 19, 326,4,0,0, 0, 93.48,1.23, 0.00,2137,1801,14,class,0.92,0.78,0.03,0.1,0.24,0.56,0.44,True
